title,url,publish_date,source,category,title_clean,vader_score,vader_label
Aplikasi Saham yang Terdaftar di OJK - Stockbit Snips,https://news.google.com/rss/articles/CBMifkFVX3lxTFBROTk4V1VpTlpwLXlPLWZyZFkyYWp4OHVGbmtSMnc2TFQ2SDlld3pQVlotakRNTlFJQ3BzLXhIdE1USExoNmhtUWFYdlNJc0dzNXJmZ3VCSWhLWFlyTG82dEc3dGx0RGF2cjFyT3NXNFZpdk9mM3REM05LQllPQQ?oc=5,2022-09-26,Stockbit Snips,Ekonomi,aplikasi saham terdaftar ojk stockbit snips,0.0,neutral
Daftar Saham Indeks BISNIS 27 Periode Mei-Oktober 2022 - Stockbit Snips,https://news.google.com/rss/articles/CBMiY0FVX3lxTE1UZG1FT21WbHhFc3ZfRE1ZTHpMeVBJWVBGSDhoM3dTVVZfRmFTUHdzOUo0Skh0REwyMlVQbXN3c1pBOE54OS1SWjRfbXp4MnNSYXJwS2xXZ2JNYzVDcWctTlFROA?oc=5,2022-07-31,Stockbit Snips,Ekonomi,daftar saham indeks bisnis periode meioktober stockbit snips,0.0,neutral
"Sesi II Bursa Hentikan Perdagangan Saham INTA, Ada Apa? - CNBC Indonesia",https://news.google.com/rss/articles/CBMitgFBVV95cUxPd0VpVzBDVzd0NXZNeWFzS1ZPOFgwMDR4RUZsUy1mWGwxUUV2NXNwREgtUmN0V05PTWRNa21mQXpxWVd4dHNKNFZ0Uzl6YWZHdmVyTzRuRUNkblNQYTJOcWhUNU1iM2FFOGltMlJQaDcwb3pTUENRMjNFbkZaNXk1alJWaDZoZ2p1V1Zka1V3T25sbnB0M012NGI4U250SU5nNmxsVk0wQ01fSldJMU0wVTh6X3Nqd9IBuwFBVV95cUxOUVkyVVlXZHZUcUhOSzNwZDl3LTYwOW5LdnBKaU9zNXhWcm10LU5MOF9aeHgyMkNPeW5uWHZyVktUV0NjdElQSmt5d05ZZzEybnd3cXFYTElMYzUwbDBDbnNqRVVGamwxZlpFamF0NUtVOXdfTGpIQzVTV0FzOG5DSEMwYVhWRGc1c3dvZmwzU010RVhFV1hMS1B3RVJTYVRyTy1jZ2NRVkExVGMzRC1oQzdZTjYzTmhUd0lV?oc=5,2022-06-03,CNBC Indonesia,Ekonomi,sesi ii bursa hentikan perdagangan saham inta apa cnbc indonesia,0.0,neutral
"Saham GOTO & BUKA Jeblok, Aturan BEI Bikin Investor Rugi? - CNBC Indonesia",https://news.google.com/rss/articles/CBMitgFBVV95cUxPWXJLOEJVOVhUeE9IMnFqVlJOU1F3a3VSTzFrQmw4UkF3bm90OF9xclRJVG04OXh1M2c0enh0LWRmY3BpdE5mdDY2VHhfZm1wQ1otb3NPekxDbzZiY0lfN0FZQWdQUmhKRzA1RDFFY2lLMkZRcXZVMzh4R2ZOYTRoN1RyOFoxNWhxOU9fdVc3TFJRdVNSWG5uMUdPUDVmV3kzWEZlWC1QbGN6Y0RqbVNybjZLN3R4d9IBuwFBVV95cUxQWXdhR2pRNHU1UUp2SzlJOGVpdURmNUlja2xCczFYRDRRUFJXUnJKbS1ZQmQzTEEyQi1GT2dwM2FCZk41aFhlSXhoMVkzUENacUstd3lsSC1QRnBSSGhzamtsUTdnMFQ1M0M1OXBUSGdjZ0Q0akdpWWZWUE1LT2xhZDNiWlAtRUQwcjh3dzIxVzRLWWozdlE0MUljeF9ZYXdER3RNTHUtUVdaRTZpZzNKemxqdGhGbXVKMzFR?oc=5,2022-12-05,CNBC Indonesia,Ekonomi,saham goto buka jeblok aturan bei bikin investor rugi cnbc indonesia,0.0,neutral
"Masuk Usia 45 Tahun, Pasar Saham Indonesia Masih Menjadi Pilihan Investasi Menarik - kontan.co.id",https://news.google.com/rss/articles/CBMiuAFBVV95cUxQQzhUNEFWWEVaMUpNTGVEWnc3dE40Vk1meV9zZnJTWEN6aWdWbVEzOG9QUGtodVpwV09XRkZEc1g5MlZrSGNOZ01NMVN4c29RSEFRdnJzdHBVT3YtM19YOHphUmJoS19hR0ZhblluT0hyTVZsTWVqRlZYVXJ2ZmRLaGlESmY4aDRBMjl6RVp5Qk1nS0M4M1N1WGtDa0FJaV9jMkk5VlZZWVg5WHhDTm55ZGhidXlXeVpY0gGwAUFVX3lxTFA0TkxVbEN4cWVlT1hyVm9sMmpfeEN3TXBpOFY2N3A0dU5QcEhxMHprcGdiUUQxSi15bFYzTFBVU2s2d2JPc09tMkdkaVNvb3RrT295a0JlTXMxbEtYTW1sYmVTMFN2SUxJbkZZaHRDTUZGb3VoaG50X2hzcXowamdVTE9ZZ0ZGcG9Fd3RJZ2ZsT0ZKbmdWazN2QTU3ZTNSTnpSdGE5Zkk4V010ZGRtV242?oc=5,2022-08-16,kontan.co.id,Ekonomi,masuk usia tahun pasar saham indonesia menjadi pilihan investasi menarik kontancoid,0.0,neutral
Ini Jeroan 5 Saham yang Terancam Didepak Dari BEI! - CNBC Indonesia,https://news.google.com/rss/articles/CBMisAFBVV95cUxQbjRBWnhuR2JZNmtLaE4xVG9BYXpEckxNMHItS1RRMUxOQmQzbktfYTNlaFFpYVFoOW9pNzVZanoyVWlIbzUyOFpPaGN2aG9TMGFBN1JaVVN2SWo1MDJMblR4aTk1VERKWnJUUEk4bmJSSFU2WDZsUWo0VmdZeGhwOFZxZk9hNkppM2Rmd2J6RHE5MllicWczMUxSRVBrek9OdFVtT1h4WjZkbkU0OUtlR9IBtgFBVV95cUxPZkpuUG50YTByTTdPMVRIR0ZGampVcjF4bGgzZW9HejZHRmtranZHTmxvU0dsY1l3SW80Mlh4UGk4WmFGcTg1ajFSUlh5S1ppQkFuSXhJdEZURGlVOXVMMWtJQWtxZ1k5ZnhreXByQzZBenU0OVpxTWc1NGgzYldIXzBlZFNZOHN6Qmpudl84SHFUSE9QMmw2RUd4TTVpMlN4NnFKMmVUOWpTMTU0TF9MRzlLdGpXUQ?oc=5,2022-06-07,CNBC Indonesia,Ekonomi,jeroan saham terancam didepak bei cnbc indonesia,0.0,neutral
"BEI Bakal Buka 'Gembok' Saham WSBP dan GIAA, Kalau... - CNBC Indonesia",https://news.google.com/rss/articles/CBMirgFBVV95cUxPODNBQmRQeXR6cHhlLWUzUVA0blZzcW1PZHVvRERmUmRDSFY0ZENfYXlkOEkxVU8zbzJqdEU0ekZhTGoxRFplZFpMSlRvSzRBRFFGMF9BUnpkd0IyMTI5Z3hGRWppNG5PaHFZNk1HZ0ZUTUxpRTF4RlFoV3BXNHc1blVoZXp6Uk1sM1Blc3dOWVJ4bzlBZ1pWNkhSV1FudTBYV1pXTU9iTDhoTk8xSGfSAbMBQVVfeXFMTXVxdUhBVXZmRHdaYmN0eEh5R3FrVTN2M3hoOFZIWFUxaG1xcHZNTFVCdFlxOVhmb205ckNRQTI5SUozaGtxb0JTdTBIT0dWMmF2MENuZUdEb0RFNHcxNDFFaGRNN05EZk9YQ2NTcGNoalFfSW5YYkdRUlJMY1hYVEJ2M1RKMjZIZ2F5MExMZzdBMjcyM04yOEs3ZWNVTk5uRlpuaElxR2hoWHBETnlSSll4czA?oc=5,2022-08-24,CNBC Indonesia,Ekonomi,bei bakal buka gembok saham wsbp giaa kalau cnbc indonesia,0.0,neutral
Perusahaan Otomotif yang Terdaftar di BEI - ajaib.co.id,https://news.google.com/rss/articles/CBMibEFVX3lxTE9kUUF5Vkh5Q3EzV0NPMW1KUzc3aUhoMTFZRTFVTmV4WEhLZjJWeExQN205bkJJSWk4cFlMRURHNmU2V0pkcnZlRUZPSGZ1WlhEX2FSaTBkdjljSXdkRWhTN1Z6ejBMZzhMS2NPTA?oc=5,2022-12-27,ajaib.co.id,Ekonomi,perusahaan otomotif terdaftar bei ajaibcoid,0.0,neutral
12 Saham Termahal di Indonesia Berdasarkan Sektor - InvestasiKu,https://news.google.com/rss/articles/CBMibkFVX3lxTE9lbFRZOWxZRzM3Ynh2N1Y2RkRtTEFDRm83VDVkWlZibjBqYVJoT1ZzVWpHMk5xaGMyaHBHZGpoZ01DVy12TjZOa0lDZXhIbkw2OWFLbm14NXJMbzdKMkxra0lBLWZvcEVyRU8wcm9R?oc=5,2022-11-07,InvestasiKu,Ekonomi,saham termahal indonesia berdasarkan sektor investasiku,0.0,neutral
​​Daftar Indeks IDXBUMN20 Periode Terbaru 2023 - Stockbit Snips,https://news.google.com/rss/articles/CBMiWkFVX3lxTE5hNUxNZUJqODV2aG5uNnZjeXdrTlJ3dHROMzE2cWUtc1g1NUs4NG9HdmFWLWljblBNYjFuRjB6ZzRST3VwQTBlQndMRlNoTnlpTE96LVZKVWQ5UQ?oc=5,2022-07-24,Stockbit Snips,Ekonomi,​​daftar indeks idxbumn periode terbaru stockbit snips,0.0,neutral
Jangan Salah Paham! Ini Bedanya Nilai Nominal dan Harga Saham - pasardana.id,https://news.google.com/rss/articles/CBMinAFBVV95cUxOMGJZbjVNNnNZemtrZ2RydzFzRkFUaERTN29YcFk3ZlhrYzZIY3NITFJvdWVEa1lqREM1U2lmeTBhOXZ1OEtOZTMtY3Q1cko0Y2pqVHhZZmVVM2V6NnI5U1gyN2FCQm9rYUNhQ2hya08wR2JOaENjcGZjVnBmeTNOT3pPVVRrTVJqQWJ2M3NzMjhhaVdqVzBIaGtUc2g?oc=5,2022-12-05,pasardana.id,Ekonomi,jangan salah paham bedanya nilai nominal harga saham pasardanaid,0.0,neutral
"10 Saham Dengan Kenaikan Harga Tertinggi Tahun 2022, Cek Yang Masih Prospek Dibeli - kontan.co.id",https://news.google.com/rss/articles/CBMiuAFBVV95cUxQRE40YVA2X1JNcDljN2ttVVlkY3lCTlFpNDJyX0tqajkwWDNwQkRvb00xU3Via29LSzV0UHBWcDRPbVpyMjUyZWY1QUVMZkFBcnJKdExTNGdDRldDY0VIa1pBUTV1UVpFZzJrTmRKS2JTTjVkSC1YYnlMUFZXV3hVTExyeGVUV3hUUDJHOFlwQXZGTzFLWFVJQUlZcS1RNkNSblVoX1dsUEZlQTZqYlFXREd4cW1SV3Ut0gGwAUFVX3lxTE5WUTRYRE5XVFM0a1VGeW54VTlldjlSUDAwcmphT010UGFqRzEtWml0eXVYc1lfbmE4WGpmQ2p5bDdkUnRwTDVKdTYyOGQ0Zm9ibGxydFhTSXcwbGFBamNOYWpKM2hLaDlvNC02MTFYUmk2dTBFeHdNQUQtZmtjcnlBSENqb3N5blFTNHNwdG8tMFR3RWhwbzdXWHF0TWdmSkhScjIycUZlVWtiay1DRGtu?oc=5,2022-12-29,kontan.co.id,Ekonomi,saham kenaikan harga tertinggi tahun cek masih prospek dibeli kontancoid,0.0,neutral
"BEI Suspensi 12 Saham Karena Menunggak Iuran Tahunan, Ini Kata Pengamat Pasar Modal - kontan.co.id",https://news.google.com/rss/articles/CBMiugFBVV95cUxPai1NS28waXZNb19xS0RSQ183XzI5dXlhN3I5YlFjZXlPcGlMV0lkTXp6TTRsSVA5VHdOY1Rlc0pSaTZocVNSN3RyU083eG5wSTZHMWszSVdrdWtrNUg1aGZIOFlCUmQ2aXRCdUxvdXNPMF9oaTF5N1o4aVdfWjBBSHZQVDh0ZXA3QjhhdHBlTk9WZy11aTlLeVZDb0ZxeWZHVm1qRlRSTWVTR0hNNHhjTC1jUTMtbUVzSkHSAbIBQVVfeXFMUFRoV2YwWHA3SFE5OHZvSzVIakZzWS14R0Jvd2NzUGYxT2lEOHhRQ25saDRicC04TV9xTjJxUllxZnZKcnRsd094dkdwcThfNENIN2ZtRktuZlh4SnZwRWk4b3E5YjVWSklTOHdOeVM2Um5yd0IyZENlZkxjSjJxd1ByMGg5WWJXWXVrR2VCS3kzM3B3Y2RJNVVlMU84MU9XTHI2bW4xdnF5OVNmX2tzQTI4QQ?oc=5,2022-07-20,kontan.co.id,Ekonomi,bei suspensi saham menunggak iuran tahunan kata pengamat pasar modal kontancoid,0.0,neutral
"Deretan Saham Paling Cuan dan Paling Apes, Ada Emiten Masker! - CNBC Indonesia",https://news.google.com/rss/articles/CBMivgFBVV95cUxOaHhTUU1DS19xYW9uVjE2VXdESktHVWFfb0VQTWFqOUFadjREXzdJSEZ6Y2duYnVvMUFlcHV6cUNPMUNUMnFKU2tWYUdFX1VvZ1hFZlNmOW9SelhLRGdwRGtkSHJ3QWtpNF90aVZ3a2lEMVlkMUFMSXpRSVJrVWNVM2xKMU9lOEJydjZkVkVCTEo3VDJWM0VmNE5EUDdzT2NlWmM2QU9hTThhQWdPeXBSNWJMS3J2SlNvdEJ4aDJn0gHDAUFVX3lxTE5BZnFIWXNuYTQwaEJweTJiS3pDeFpSaUVOLVI0bFlUOThnVVFudlJUcVRKTGdlMEowaFBncURyc1M2NHdEZWNDN3RxRW10TFc1d1hvV0xPZHVZNnl5NVZzaG9nQkZBYzAyWS1mOENpeERlVFBic3RaSmthY1U2MUI2SjJmcTNYdFAwWWEtOU1ndmw2MkdLc3hIVmJCd2VsWVJuTDd3TnRZVkpZYU1mbWxJd0k4WVhCOWxudlRCTjV1S1ZFQQ?oc=5,2022-08-22,CNBC Indonesia,Ekonomi,deretan saham paling cuan paling apes emiten masker cnbc indonesia,0.0,neutral
Waspada! 4 Hal Ini Bisa Bikin Bursa Saham RI Ketar-Ketir - CNBC Indonesia,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPUmFDU0dFLVZ4LV93U25BTlNiZ05QMWFQZlNhblcwcGJDT2J1SzU3dzdtZ04yc016ZUtLRXlHTFl5TDVNS3BabWtNYWdGRF8xc1RmNEQ4WjE0TE1ESjR5WWtCbzZhZlFRN0taNmZhblNCS3VEbXlqTGRYb0t5cVZOSE9OajNhS3hHRy1xci1ZYV9sSEF0MV9EU1VnQlFWcGVqMlVqOTNPZ1RpbjdERGtSLVJ3eDhVRWxP0gG-AUFVX3lxTE1yTS1oTk9SRWZrSWJwSlYtTml1LXg2cUFWMmwtVFpsOVloYzJhTjZZejJtZ3dObGhBbGdlZWt6d282T0p5R0FTZzk3QnJJbncwem1aNjFWdmIwSzY1clJ4VE81d2RNMHcwc09RWEpvYzN6RmM5dXBOMS1YZUdEdVBQeVlleTRmNjVkNVZ6bXB5NGVqVU1WNnpzWFZKSFhjOGk0VmtWUTQ1eXRYcXdhN0VVM0tzZnFKb2JPWm5wUUE?oc=5,2022-07-27,CNBC Indonesia,Ekonomi,waspada ini bikin bursa saham ri ketarketir cnbc indonesia,0.0,neutral
Cara Investasi Saham Unilever yang Menguntungkan - ajaib.co.id,https://news.google.com/rss/articles/CBMikwFBVV95cUxNb0dlSDd2bU02ZU9BYlUySFJ5aldmOWRISEdHVkdTSVpDMFUtdi1GV0tlVTV5M082RjU2Zm5TaTI4Y1dJaGs5SHNVMUJLODNudVBaeVJlQ3lWQ1RWSENCU3IzeW5WR0EzUE5oOXdETnZkRDFuYjBHMkplTFMzWERxdzlCVk9iYXZzNll6YmNwbzNsYkk?oc=5,2022-12-22,ajaib.co.id,Ekonomi,cara investasi saham unilever menguntungkan ajaibcoid,0.0,neutral
"Baru Melantai di Bursa, Saham GULA Terbang 19,2% - CNBC Indonesia",https://news.google.com/rss/articles/CBMiqwFBVV95cUxQNmRwVlF1S25UWEc0Zm9rR0dRRmY4eTdjMm5FT0MyMkZCb0lHcUFURThIX0lzNGZkcVFoMFZzVGJaR3JUTktJZFFoM1VNT2lRZHRMdXVYb09qZ3VTV09Rd3NVb2F1ZHptZ2d5SDNMMVYyeWIzZXVybWsyNl9aNlpTV0hUX3J0a3lRX2RJbGRhMlRQNnItZDVtaEVDYVl3aE4yTGczbDBGZC1JRknSAbABQVVfeXFMTW9XbWIzMHFNc0hZaWZua2l3QjFvSUpvZDllTWFxY19Mc29JM2V6VGVRTWxVSlRrb0pzZ3E2VXZZTmRmcDJ4aWs3ZXNaLThibUNaV1N0OWhLR3AxVHhJOGRpd0V2WVJTUGVqd1Jjc2dTWG1QT3o1clNxd0tva3Jtck9UMl9EVU93YlM5QlY1WnRrcWl6UDlieTR2WVZlLWlpYUhHenRlbm41UVM0NE53X0s?oc=5,2022-08-03,CNBC Indonesia,Ekonomi,baru melantai bursa saham gula terbang cnbc indonesia,0.0,neutral
"Resmi Melantai di Bursa, Saham Zatta Jaya Tbk (ZATA) Menguat 35% - kontan.co.id",https://news.google.com/rss/articles/CBMinAFBVV95cUxOQkNidzhmbkNROGlLdU9ITmFfOEhOZG95WlA0TlVkcWtFME1vcWxSZmgzMno0YmJuUlhBeUM0N1U0U2NkZU5MRUo5VGsxU0p4empuTG9FYVdpd2dGdXlJb3lxbXBkTGFXNWtYd3pEUDZvVkl6TkIxeF9fc0JaaDJ4TjZLWUEzNTVnZHdsU0dPaHQzOGNpanRHdUhfbjjSAZQBQVVfeXFMUFdmMzgzd3RzbU9yYmI4LWx6QWpmcmlOT2w1RzhOZnV4SVh4OC14NFhDSDlrNzdldzNwZWtIamRkdWxPRWs4X0ZkampsYXNHMHhnb0NFVjFqT3hzRDVOVEdDRThCRk55TmJvZUlSbTFOQXlIOWlYVVNia0FMbFdVX2JkVVl1eGw2eGE0TmFuMWVraGNYbg?oc=5,2022-11-10,kontan.co.id,Ekonomi,resmi melantai bursa saham zatta jaya tbk zata menguat kontancoid,0.0,neutral
"Segini Harga 1 Lot Saham Bank BRI, Apakah Kamu Berminat? - Stockbit Snips",https://news.google.com/rss/articles/CBMicEFVX3lxTE85ajBnamc1S0R5T21BQXZadVlpSHB5V2FHc180Nld6aGFjdmRxbmtwaHN4bUxJQmZlUjRJUUFWV2tuUzlDQXBVVXpNMFJobHdPSjVtN21oS2Q1Z0VVUm93dXJKdGRCVFhhbTU0NXpDa1I?oc=5,2022-12-07,Stockbit Snips,Ekonomi,segini harga lot saham bank bri kamu berminat stockbit snips,0.0,neutral
Pergerakan IHSG dan bursa regional menguat - ANTARA News,https://news.google.com/rss/articles/CBMijwFBVV95cUxPWjRWczlXVnRDLWpfRUdSNXpraUY5WkJKMVdQekZVQW53OHVPS3BqdmlqTUZQVnRhaG1iQ1k3RFRzdjBkb0gtQWs1SEV3Tml1Wm5yOWhsUUk3c0w1LWNSUklFWWJHVThNYWJtT2hiUFhsVjRvSG9PX1p4OGVWYnl6QW5IeTFaeEVZWWRBSFhaNA?oc=5,2022-11-30,ANTARA News,Ekonomi,pergerakan ihsg bursa regional menguat news,0.0,neutral
"Gak Cuma Beli Makanannya, Saham Restoran Ini Juga Bisa Dibeli - CNBC Indonesia",https://news.google.com/rss/articles/CBMiwAFBVV95cUxPdHpfRDlZbkVGbGNacFVSUXIxenVRX2ptSlZ3VlBPLWlyaVZ0RDBNdl9DLS1qZE12emJBU1hBVkJxbDBxU09RT0tNcWxKYUZwR2ZhTWJoZFh0OFhNdU5DdVdOT3ZPRm96RGM2ay13MUh0MFVaeUNOMVQ5WVR5Tng4SkRzRzAyWHlKSnZTOXNxRUUzTUs2bFhoU3hvbTYycVNLTVpIQ210eGQwMUVSU2ZfbWx2MVpaMTl6OV9iaVNPdE3SAcYBQVVfeXFMTVk3U2pBdi1vcWcxZE1XZk1xb3dGaG16ZjJ1V3M3QWxmNGMxNjZYX0RwQmxwdTNRWXcxMnlTbFpOSXFNYVZCTnRPOHpuYjY4SnpOOEQ4aUVPUlVmeDJEaUp4NC1KVEhsNHN3TVJZVnVyZGd0RjdBZTlaOS1qaVQwOWhUWHQ1U1VEemI4bjdkbnJNUTU2aUd4WUtWcUZUT2dBeHR1VHZtRnZFcG9Ga0pqaEdEMHNUMmVTSzRhOXVvQWFqOE1OblZR?oc=5,2022-09-20,CNBC Indonesia,Ekonomi,gak cuma beli makanannya saham restoran juga dibeli cnbc indonesia,0.0,neutral
"Ada Notasi K di Saham Gojek Tokopedia (GOTO), Apa Artinya? - TradingView",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBVZWtmX0NuVXlpTHdzVlMyTUVMTlhCQVMzZWtlcG1MbVp1bmhpbjM0alU1RW53WGtfMVpyczU2ZmEyZTdYamswRHBpd3lVdUNzLUgtWHR1cnlLSHhSdDljTg?oc=5,2022-12-05,TradingView,Ekonomi,notasi k saham gojek tokopedia goto apa artinya tradingview,0.0,neutral
"Apa itu ARA ARB Saham: Pengertian, Berapa Persen, & Ciri Sahamnya - InvestasiKu",https://news.google.com/rss/articles/CBMicEFVX3lxTE5fWVNBV2hRVF9KNHJKMFpDWVBOQTZkN3BPbE9qQWh4eThGUjJSUHJ3WF85S0dlRV9Ddnl1UElnNE5Ec3ZMT1dYYkJWNDZTdU14SWQ2ekNKb05ZdzRUM1BrNlRmUC1fQUprU3Jhb195STg?oc=5,2022-09-23,InvestasiKu,Ekonomi,apa ara arb saham pengertian berapa persen ciri sahamnya investasiku,0.0,neutral
Begini Cara Beli Saham GOTO Secara Online - Stockbit Snips,https://news.google.com/rss/articles/CBMickFVX3lxTE9HTkMtNjNwbkJmNzRoMHpld1c1NG1CUEVBMENaaWRkV204SjN6dGY4S0szLXZDVWtncG5zLWxQQUNvXzBWeFI3Z2d4TkZjVTVqVHFjc1NLN1pFNWVybldBRkVUSzVUTlFsUUhrdGFjV05sUQ?oc=5,2022-10-29,Stockbit Snips,Ekonomi,begini cara beli saham goto online stockbit snips,0.0,neutral
"oversubscribe 46 Kali, Listing Perdana ChemStar Indonesia (CHEM) Fluktuatif di Zona Hijau - emitennews.com",https://news.google.com/rss/articles/CBMitAFBVV95cUxQcl80N0lPeXJiT01tOHMyUU03V2JMRG44bXNJQ1NqelNvQjc1dzIxbU4tZ3EwUjZObWVIaWtDZWl0UkgzUTRpLS1RQWtjMll5MXZhQVU2Rmk2SVZnM0hRWXo2XzVQNzhSeXhOYmMwVEJ1R09BYVpPdnhCSXdYZ3hXbks1UGZPZ0w1eWlZRnhybW45OFdhWGdDNGZkOVYzWUdDNUhzRV9xX1k2bkpPYUVNLVUydU8?oc=5,2022-07-08,emitennews.com,Ekonomi,oversubscribe kali listing perdana chemstar indonesia chem fluktuatif zona hijau emitennewscom,0.0,neutral
"Daftar Saham Bank Indonesia di BEI Tahun 2022, Mana yang Layak Dipilih? - Cermati.com",https://news.google.com/rss/articles/CBMiYkFVX3lxTE93Y1pfbFgwTm9XRGFHSV9VWi0zR01JY2Z4dy1fYkpwUmhvR1Z4Z1dzNEx4OUN1UmNCTm5UZXo3ZDNwUFkxTm1nM3ZRaFd2Y09rcGQyMi1mZ3k0Y3JvNmNacGJ30gFnQVVfeXFMTksxRm9kOTByUVctLTB2Zi11WDdUdjZfYy1sR3A1WHlGNUdILTlYNlJjNXJhYU9hSUpaZE93NFh1Y2tzcm9rM1VLVTFyeTFyZ01pUG8xdHByMUdMVzIyeEJZR0h5WXFnTQ?oc=5,2022-08-03,Cermati.com,Ekonomi,daftar saham bank indonesia bei tahun mana layak dipilih cermaticom,0.0,neutral
Meneropong Ancaman Krisis Global dan Peluang Investasi di Semester II-2022 - emitennews.com,https://news.google.com/rss/articles/CBMipAFBVV95cUxOWlU1RDRMZGRZeHU4SUlCUHAyS2ZVTWVlWEt2c21LNVB6c2RUd01YZzVzNnY1dVNKMDdvZ1J0Y3EzZFBfbUhobHB5SmN6cUdIUHRJbjZYZVJwd2tEdFpSZlZadnRwNWwxWXZCMF9GemgzeGZzakRhcGZBSnF1cjNIMGxyakJCZnFfX1FXOS1WY1NsY2V0cEFlVkJ4N25BMDNfVjVsTQ?oc=5,2022-07-29,emitennews.com,Ekonomi,meneropong ancaman krisis global peluang investasi semester ii emitennewscom,0.0,neutral
Simak! Cara Dapat Saham Sultan Dengan Modal Cekak - CNBC Indonesia,https://news.google.com/rss/articles/CBMirwFBVV95cUxObUJJbHBpRjVlaGVIMGRIVUd4aEt2YjdUSXAxdk1OV2xsUXNUMUxBS3Qwb3ljUjRhWmFKR1E1WmgtVk1iTmVNdHFRZWVOZldJTEctanNYdTFiWnpMVnhsaVc4TDFuNGcwOW1jUy1ta3daNFpUbjl0S01EREpmdmp5X0NBNWhqc0VXMkh6UW9GVElDS1hsM1JwUnVYVXBYdTJTLWVyYjljQVhkQkVRT1FB0gG0AUFVX3lxTFBPM0oydlFNb2NVNl9XUHFJNUNZSnZNY3FORzB5SWFUZmVORGZLbUNVWGtPWGNRMmFwQTZReFdVaEpRa2RadGNqdTVKc2xGX3ZaVW0yNWRYcjk5WUxvbldWUkdMbGZhRDZHOGZVa1lMeXdmb05vYklvcTBUZ3VKMWY4MDZ5cGZPTU12eEpmZ2ZxbF91a3V4M2VkbUNrUVJYMXprcGdOY2V2SG5wYXFveHNSMzlEeQ?oc=5,2022-08-22,CNBC Indonesia,Ekonomi,simak cara saham sultan modal cekak cnbc indonesia,0.0,neutral
Saham PT JAR masuk Bursa Efek Indonesia - ANTARA News,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQT0lycTQxN2k1UXNXNUdCbVFTRGx1cVBYck41Z2w1YTJDRWJhWDltRFhyQy1JYXRFd09WaU5qWVRWR0RTcXJCOFB0eHo0OUpNT19DSjV0YldSR201NjdESXVEZFplVi1zM2NONEZ5Q3Z0akoyVWVDYi14SEQ4R1lYekttR0ZwR21HTURj0gGQAUFVX3lxTE1wcmNLMUlWWURVR094aUdSMDlVZHdyMFBfS0tMTW95dk1laUhhNDBrUE1JeTFjSDhUbzZQTWU1WThnbnVRZXN2Zk9VNUtqYVZXM0pZaFNCVmE0QXRaR2xKWlRNMWxldklEWnV1WlVHSEZwZ0tmNm9nYjhUMjhtQ3dTdG1Temd0NlJaNHVRZzdKTA?oc=5,2022-08-04,ANTARA News,Ekonomi,saham pt jar masuk bursa efek indonesia news,0.0,neutral
Daftar Saham Indeks PEFINDO25 Periode Mei-Juli 2022 - Stockbit Snips,https://news.google.com/rss/articles/CBMiY0FVX3lxTE1KaVRhTVR3MU8wU1NqSDRNc3ZZQk1RbTUtNUt2dlI0ek5wcGw3N3FqR1c3Z0JtaU4xZWtUNkdTM01VbGlNcGZXUEtnN0x0Q0NEUW1wbTVveE9TaWVwLWgta0xpNA?oc=5,2022-07-26,Stockbit Snips,Ekonomi,daftar saham indeks pefindo periode meijuli stockbit snips,0.0,neutral
"Unik, Lazismu DI Yogyakarta Terima Sedekah Berupa Saham dari Mahasiswa Muhammadiyah - Muhammadiyah",https://news.google.com/rss/articles/CBMiugFBVV95cUxQMGE0ejRjLXZNTjJIVjVUY3JLdkdXZzRmTjlROUYyUkdNOFFIZmlFRkZuRFpuNU91R1ozWjg5RHcwcndYbExwNUtQOGhxbWg4eHp4TEV5ak9KM0dDZjVOaTU3b3FVRHlXdmIxLV9wNDhvUEZvU3EtendPWjE0cGlidDFXVTMzbHhMV3Q0SUt2NVpCcEZCYzZldlNLZTJZc3BHX3JNdjY3SkVyeVJnVlpwdTFNUm1ONVlmcVE?oc=5,2022-07-27,Muhammadiyah,Ekonomi,unik lazismu yogyakarta terima sedekah berupa saham mahasiswa muhammadiyah muhammadiyah,0.0,neutral
"Besok, IDX Sharia Growth Meluncur di Bursa Efek Indonesia, Ini 30 Sahamnya - market.bisnis.com",https://news.google.com/rss/articles/CBMivwFBVV95cUxOc1k0bnRrakpjSExMLU80dUctdXFDeUtPZjBlVGxDdGdRck9uZDhxWUF6am93RGRNZHI4T0xFdGdjbXdNX0dCUk5EOTA4SVVOSldqSFpyUU5aRjBJN241bmtiUnBSbThPRDBmaG5xbnEweTV6X1hhN2QxQVEza2wySlZsc2dXUlVtLUN4QWt5bklUMGs3S24zaXpoNFNld2V4SnhQSFhzU0k1cmVHOTlkYTE4bVhMVFlOY3BKVWlWOA?oc=5,2022-10-30,market.bisnis.com,Ekonomi,besok idx sharia growth meluncur bursa efek indonesia sahamnya marketbisniscom,0.3818,positive
